,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h),"Day Ahead Price (N2EX, local) - GB (£/MWh)_min","Day Ahead Price (N2EX, local) - GB (£/MWh)_max","Day Ahead Price (N2EX, local) - GB (£/MWh)_mean","Day Ahead Price (N2EX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX, local) - GB (£/MWh)_min","Day Ahead Price (EPEX, local) - GB (£/MWh)_max","Day Ahead Price (EPEX, local) - GB (£/MWh)_mean","Day Ahead Price (EPEX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_4","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_5","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_6","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_7",National Demand Forecast (NDF) - GB (MW)_timeslot_0,National Demand Forecast (NDF) - GB (MW)_timeslot_1,National Demand Forecast (NDF) - GB (MW)_timeslot_2,National Demand Forecast (NDF) - GB (MW)_timeslot_3,National Demand Forecast (NDF) - GB (MW)_timeslot_4,National Demand Forecast (NDF) - GB (MW)_timeslot_5,National Demand Forecast (NDF) - GB (MW)_timeslot_6,National Demand Forecast (NDF) - GB (MW)_timeslot_7,"Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_3"
2024-01-13 03:00:00,1131.0,920.0,330,330,150.0,150,1250,964,350.0,200.0,170.0,150.0,1.43,0.02,-6.9,8.28,-0.29,2.29,64.38,98.78,76.99,9.03,66.6,96.0,76.45,7.97,69.3,66.7,69.3,69.3,68.3,68.3,84.6,94.8,24993.0,24686.0,24337.0,24300.0,24824.0,25875.0,28637.0,31219.0,67.14,64.38,65.62,69.95,66.6,66.6,67.6,71.3
2024-01-13 07:00:00,1173.0,981.0,330,330,150.0,150,1097,927,350.0,198.0,170.0,150.0,0.35,1.11,-7.83,9.78,-1.69,3.69,64.38,98.78,76.99,9.03,66.6,96.0,76.45,7.97,109.0,115.2,108.1,118.4,105.2,108.1,99.2,100.4,34364.0,36030.0,37491.0,38000.0,39338.0,39608.0,39610.0,39800.0,74.11,83.81,86.4,84.39,76.0,80.5,80.3,79.0
2024-01-13 11:00:00,1082.0,962.0,330,330,150.0,150,956,821,350.0,204.0,170.0,150.0,0.74,0.6,-7.74,8.73,-1.43,3.43,64.38,98.78,76.99,9.03,66.6,96.0,76.45,7.97,93.0,95.6,95.2,88.8,92.1,84.1,96.0,90.2,39630.0,39582.0,39747.0,39660.0,39398.0,39113.0,38919.0,38869.0,78.93,71.61,70.58,75.34,76.5,74.7,74.0,75.0
2024-01-13 15:00:00,944.0,856.0,330,330,150.0,150,950,825,350.0,264.0,170.0,150.0,0.6,1.26,-9.0,10.0,-1.45,3.94,64.38,98.78,76.99,9.03,66.6,96.0,76.45,7.97,96.0,102.2,92.0,110.0,94.0,96.0,98.0,90.0,38700.0,39043.0,39656.0,40573.0,41800.0,41773.0,41079.0,40169.0,76.5,89.98,98.78,93.93,76.7,90.0,96.0,94.8
2024-01-13 19:00:00,940.0,930.0,330,330,150.0,150,998,901,350.0,199.0,170.0,150.0,0.48,0.95,-7.12,9.12,-1.06,3.06,64.38,98.78,76.99,9.03,66.6,96.0,76.45,7.97,100.0,86.4,88.0,84.4,83.1,75.1,71.0,71.0,39142.0,38408.0,36995.0,35600.0,33931.0,32537.0,31030.0,29428.0,83.77,75.21,74.46,69.48,82.0,76.7,73.05,67.6
2024-01-13 23:00:00,986.0,897.0,330,330,150.0,150,1153,904,350.0,248.0,170.0,150.0,0.88,0.22,-7.44,10.2,-1.2,3.55,64.38,98.78,76.99,9.03,66.6,96.0,76.45,7.97,84.1,80.0,66.8,88.0,76.8,70.0,70.0,68.0,27513.0,26300.0,26050.0,26500.0,26128.0,25613.0,24798.0,24331.0,78.42,80.41,70.1,69.65,74.9,74.0,70.0,69.7
2024-01-14 03:00:00,1152.0,920.0,330,330,150.0,150,1250,1009,350.0,251.0,170.0,150.0,1.11,-0.02,-7.7,9.7,-1.04,3.63,65.0,95.25,74.33,7.22,65.0,94.2,74.14,7.02,69.7,65.0,66.0,65.0,69.8,71.2,71.6,70.0,24004.0,23653.0,23174.0,23060.0,23267.0,23662.0,24992.0,26111.0,67.78,67.0,65.69,68.95,67.8,67.0,67.0,69.7
2024-01-14 07:00:00,1250.0,976.0,330,330,150.0,150,1250,917,350.0,272.0,168.0,149.0,1.06,1.0,-7.21,12.14,-1.07,3.58,65.0,95.25,74.33,7.22,65.0,94.2,74.14,7.02,74.5,80.0,76.3,94.0,86.0,91.1,84.4,83.2,27697.0,28836.0,30753.0,32100.0,33377.0,33926.0,34800.0,34523.0,70.35,78.19,78.0,77.04,67.9,76.0,78.3,77.1
2024-01-14 11:00:00,1250.0,966.0,330,330,150.0,150,1009,842,350.0,263.0,170.0,150.0,0.93,0.5,-7.0,10.0,-1.39,3.66,65.0,95.25,74.33,7.22,65.0,94.2,74.14,7.02,66.8,66.8,66.8,68.0,69.0,66.8,70.0,70.0,34513.0,34456.0,34554.0,34600.0,34610.0,34616.0,34715.0,34922.0,73.34,73.7,70.07,72.7,74.9,74.0,72.0,73.4
2024-01-14 15:00:00,992.0,872.0,330,330,150.0,150,992,812,350.0,272.0,169.0,149.0,1.0,1.43,-8.37,13.34,-1.08,3.99,65.0,95.25,74.33,7.22,65.0,94.2,74.14,7.02,72.5,84.0,89.0,106.0,98.0,98.0,93.7,84.0,35281.0,35964.0,36993.0,38508.0,40000.0,39855.0,39465.0,38792.0,78.01,87.19,95.25,85.16,77.1,85.0,94.2,87.6
2024-01-14 19:00:00,990.0,966.0,330,330,150.0,150,1250,894,350.0,265.0,170.0,150.0,0.84,0.9,-6.8,10.8,-1.21,3.77,65.0,95.25,74.33,7.22,65.0,94.2,74.14,7.02,104.5,83.69,81.6,78.4,86.0,70.0,78.4,66.8,37724.0,36494.0,35190.0,33980.0,32712.0,31434.0,30057.0,28707.0,74.62,74.38,70.88,65.0,78.1,73.6,72.8,65.0
2024-01-14 23:00:00,1250.0,940.0,330,330,150.0,150,1250,906,350.0,220.0,152.0,150.0,1.42,-0.29,-5.93,8.5,-1.09,4.09,65.0,95.25,74.33,7.22,65.0,94.2,74.14,7.02,69.7,84.8,69.7,84.0,89.2,71.0,70.6,69.8,27289.0,26220.0,25840.0,26220.0,25747.0,25071.0,24562.0,24338.0,70.45,69.0,66.92,59.23,67.2,67.1,64.4,57.49
2024-01-15 03:00:00,1250.0,923.0,330,330,150.0,150,1250,1026,350.0,210.0,149.0,149.0,3.73,-0.71,-3.04,9.0,2.5,2.19,59.01,102.58,77.96,12.16,56.2,105.0,78.52,13.2,73.6,69.7,69.7,63.21,66.0,65.4,68.8,65.2,23784.0,23567.0,23181.0,22830.0,23146.0,23214.0,24086.0,24791.0,59.01,61.39,74.09,76.71,56.2,61.4,71.4,78.0
2024-01-15 07:00:00,1250.0,972.0,330,330,150.0,150,1115,888,350.0,270.0,170.0,150.0,0.71,1.17,-5.37,11.0,-0.46,3.64,59.01,102.58,77.96,12.16,56.2,105.0,78.52,13.2,69.7,69.7,69.7,80.9,78.4,91.0,76.5,77.0,25760.0,26658.0,28400.0,29800.0,31123.0,31178.0,32000.0,32211.0,84.0,84.68,82.96,77.17,83.4,83.4,82.0,76.2
2024-01-15 11:00:00,1130.0,929.0,330,330,150.0,150,976,899,350.0,210.0,157.0,150.0,0.82,0.74,-4.52,12.37,-0.04,3.78,59.01,102.58,77.96,12.16,56.2,105.0,78.52,13.2,69.7,73.3,69.7,69.7,90.0,69.7,78.4,67.3,32551.0,32858.0,33369.0,33780.0,33733.0,33700.0,34104.0,34810.0,70.63,71.53,74.32,79.29,73.7,73.0,77.9,78.65
2024-01-15 15:00:00,979.0,943.0,330,330,150.0,150,893,868,330.0,186.0,122.0,150.0,5.35,6.2,3.54,17.42,2.07,7.28,59.01,102.58,77.96,12.16,56.2,105.0,78.52,13.2,78.0,90.0,72.2,96.0,93.6,86.4,92.2,69.7,35448.0,36179.0,37512.0,39174.0,40000.0,39924.0,39208.0,38504.0,85.37,97.66,102.58,99.47,83.9,97.0,105.0,102.5
2024-01-15 19:00:00,959.0,891.0,330,330,150.0,150,974,802,350.0,270.0,170.0,150.0,0.49,1.46,-8.98,13.1,-1.54,4.37,59.01,102.58,77.96,12.16,56.2,105.0,78.52,13.2,80.0,71.5,72.6,71.8,75.0,71.5,67.0,65.0,37356.0,35988.0,34956.0,33500.0,31758.0,30318.0,28783.0,26995.0,93.79,85.07,76.99,73.21,98.1,90.0,79.6,75.65
2024-01-15 23:00:00,1005.0,875.0,330,330,150.0,150,1030,882,350.0,208.0,170.0,150.0,1.23,0.63,-7.47,11.48,-1.32,1.77,59.01,102.58,77.96,12.16,56.2,105.0,78.52,13.2,65.7,70.0,65.0,70.9,65.0,59.4,65.0,62.2,25405.0,24400.0,24460.0,25000.0,24602.0,24318.0,24157.0,24016.0,66.06,69.27,69.19,67.58,68.4,70.0,70.0,69.2
2024-01-16 03:00:00,1068.0,903.0,330,330,150.0,150,1076,936,350.0,246.0,169.0,153.0,1.08,0.7,-4.76,10.85,-0.02,2.0,63.55,111.2,84.05,15.1,64.3,110.0,84.63,14.32,67.4,65.7,67.2,67.2,77.1,70.2,80.0,70.0,23619.0,23222.0,23000.0,23265.0,23949.0,25384.0,28305.0,31262.0,67.52,67.76,74.13,91.39,68.0,68.2,75.0,87.2
2024-01-16 07:00:00,1105.0,949.0,330,330,150.0,150,956,819,350.0,269.0,170.0,150.0,0.99,1.53,-7.64,13.5,-0.29,3.91,63.55,111.2,84.05,15.1,64.3,110.0,84.63,14.32,72.1,98.0,83.2,84.7,83.2,83.0,81.7,68.0,34223.0,36035.0,37878.0,38700.0,39000.0,38813.0,38138.0,37800.0,111.2,109.36,103.61,95.02,110.0,106.5,101.8,93.39
2024-01-16 11:00:00,967.0,846.0,330,330,150.0,150,932,777,350.0,208.0,170.0,150.0,0.7,1.06,-8.17,13.5,-1.09,4.22,63.55,111.2,84.05,15.1,64.3,110.0,84.63,14.32,73.8,78.0,78.9,80.0,75.15,67.2,80.0,78.9,38098.0,37744.0,37773.0,37570.0,37600.0,37877.0,38514.0,38969.0,87.2,82.61,82.08,88.58,85.0,82.6,81.8,87.4
2024-01-16 15:00:00,927.0,790.0,330,330,150.0,150,826,888,333.0,205.0,139.0,150.0,1.98,5.5,-7.84,16.58,5.84,6.24,63.55,111.2,84.05,15.1,64.3,110.0,84.63,14.32,67.2,96.86,76.8,106.7,98.6,102.6,103.0,105.6,39867.0,41525.0,42354.0,43813.0,44699.0,45300.0,44980.0,44532.0,92.79,102.19,102.6,94.19,93.8,103.0,105.0,99.0
2024-01-16 19:00:00,920.0,845.0,330,330,150.0,150,991,838,350.0,208.0,169.0,149.0,0.85,1.49,-7.89,11.89,-1.6,4.6,63.55,111.2,84.05,15.1,64.3,110.0,84.63,14.32,102.4,96.0,102.4,84.4,98.6,75.6,75.0,71.0,44258.0,43026.0,41647.0,40100.0,38361.0,36385.0,34353.0,31998.0,85.42,75.85,69.18,65.04,87.8,80.11,74.9,67.1
2024-01-16 23:00:00,998.0,865.0,330,330,150.0,150,1064,885,350.0,215.0,168.0,150.0,1.06,0.69,-6.63,10.63,-1.17,2.44,63.55,111.2,84.05,15.1,64.3,110.0,84.63,14.32,69.2,63.8,60.2,67.9,69.0,68.0,68.8,66.8,30334.0,28900.0,28800.0,29400.0,29306.0,28724.0,28294.0,28166.0,63.55,64.19,64.56,64.05,64.3,65.2,65.8,64.3
2024-01-17 03:00:00,1118.0,897.0,330,330,150.0,150,1082,939,350.0,215.0,150.0,150.0,1.04,0.5,-5.2,12.16,0.03,3.44,64.04,110.21,87.35,17.48,64.0,106.0,84.43,15.46,73.0,67.0,70.6,61.0,75.1,74.0,84.3,99.2,27670.0,27298.0,27000.0,27107.0,27751.0,29134.0,32168.0,34856.0,64.04,66.09,69.92,83.56,64.0,64.7,69.7,82.0
2024-01-17 07:00:00,1096.0,938.0,330,330,150.0,150,945,819,350.0,272.0,170.0,150.0,0.66,1.44,-8.31,12.7,-0.53,3.57,64.04,110.21,87.35,17.48,64.0,106.0,84.43,15.46,109.1,112.0,110.4,113.6,108.4,105.6,101.0,95.0,37815.0,39051.0,40224.0,40400.0,41400.0,41584.0,40894.0,40500.0,100.91,105.0,108.62,108.62,100.0,103.95,103.7,101.0
2024-01-17 11:00:00,951.0,829.0,330,330,150.0,150,876,764,350.0,272.0,170.0,150.0,0.64,0.98,-7.21,12.7,-0.58,3.79,64.04,110.21,87.35,17.48,64.0,106.0,84.43,15.46,87.0,84.5,83.0,80.8,85.0,82.0,90.0,88.6,40043.0,39490.0,39589.0,39217.0,39012.0,38700.0,39032.0,39168.0,98.99,94.81,93.06,99.0,93.2,88.5,88.25,91.0
2024-01-17 15:00:00,887.0,772.0,330,330,150.0,150,812,873,330.0,215.0,129.0,118.0,6.04,8.75,1.23,20.0,5.55,6.19,64.04,110.21,87.35,17.48,64.0,106.0,84.43,15.46,89.6,97.0,102.0,108.0,103.2,102.7,98.2,94.2,39928.0,41176.0,42399.0,43600.0,44520.0,44464.0,44176.0,43249.0,101.53,108.46,110.21,101.74,93.6,104.0,106.0,100.4
2024-01-17 19:00:00,885.0,802.0,330,330,150.0,150,956,816,350.0,272.0,170.0,150.0,0.6,1.81,-8.25,12.7,-1.42,4.42,64.04,110.21,87.35,17.48,64.0,106.0,84.43,15.46,90.0,82.0,80.1,76.3,76.35,64.0,67.6,61.0,42539.0,41657.0,40422.0,38810.0,37159.0,35662.0,33644.0,31788.0,94.93,81.91,76.76,70.0,89.0,78.45,75.0,67.6
2024-01-17 23:00:00,973.0,828.0,330,330,150.0,150,1043,881,350.0,215.0,170.0,150.0,0.8,0.63,-7.09,11.09,-0.87,3.29,64.04,110.21,87.35,17.48,64.0,106.0,84.43,15.46,63.0,60.0,61.5,68.0,65.5,65.1,61.7,62.6,29916.0,28570.0,28460.0,29000.0,28663.0,28261.0,28020.0,27733.0,65.48,66.51,64.09,62.92,66.9,68.6,65.0,64.0
2024-01-18 03:00:00,1086.0,892.0,330,330,150.0,150,1079,909,350.0,219.0,170.0,150.0,1.0,0.64,-7.18,9.75,-0.28,3.28,62.01,96.01,74.82,10.42,64.0,96.0,76.28,10.2,65.1,65.1,70.4,63.4,65.0,65.1,70.75,84.8,27366.0,27021.0,26819.0,26800.0,27405.0,28539.0,31558.0,34455.0,62.01,63.02,67.5,77.95,64.0,64.7,68.8,75.0
2024-01-18 07:00:00,1133.0,929.0,330,330,150.0,150,944,809,350.0,272.0,170.0,150.0,0.58,1.5,-8.61,12.7,-1.28,3.97,62.01,96.01,74.82,10.42,64.0,96.0,76.28,10.2,72.1,96.0,77.7,90.5,95.6,96.0,100.4,96.0,37581.0,39283.0,40635.0,41100.0,42400.0,42318.0,41765.0,41500.0,92.95,96.01,87.8,82.0,94.0,96.0,90.0,82.0
2024-01-18 11:00:00,961.0,809.0,330,330,150.0,150,902,770,350.0,219.0,170.0,150.0,0.94,0.71,-7.21,11.21,-0.89,3.79,62.01,96.01,74.82,10.42,64.0,96.0,76.28,10.2,98.33,99.2,100.8,96.0,100.8,90.0,98.95,101.0,41236.0,41407.0,41441.0,40909.0,40511.0,40616.0,40500.0,40699.0,75.8,70.58,69.67,69.34,76.3,72.5,71.0,72.5
2024-01-18 15:00:00,923.0,775.0,330,330,150.0,150,833,881,329.0,212.0,130.0,127.0,2.75,11.82,2.4,15.47,5.14,6.39,62.01,96.01,74.82,10.42,64.0,96.0,76.28,10.2,93.9,106.0,96.0,108.5,97.59,106.0,100.0,101.0,41255.0,42031.0,43280.0,44458.0,44993.0,45000.0,44774.0,44466.0,73.25,87.83,91.2,82.85,79.6,90.1,91.3,86.5
2024-01-18 19:00:00,916.0,804.0,330,330,150.0,150,969,813,350.0,215.0,170.0,150.0,0.6,1.28,-7.62,12.63,-0.94,3.7,62.01,96.01,74.82,10.42,64.0,96.0,76.28,10.2,103.1,91.7,94.4,78.0,79.75,78.0,77.9,67.7,43873.0,43108.0,41954.0,40400.0,38685.0,37130.0,35033.0,33104.0,78.03,73.5,71.15,63.79,78.0,74.3,72.95,68.0
2024-01-18 23:00:00,983.0,822.0,330,330,150.0,150,1133,885,350.0,195.0,165.0,151.0,1.04,0.66,-6.3,10.3,-1.27,1.37,62.01,96.01,74.82,10.42,64.0,96.0,76.28,10.2,65.0,67.5,64.1,87.1,80.0,66.3,62.0,61.5,31194.0,29800.0,29740.0,30000.0,29613.0,29341.0,28675.0,28490.0,66.01,64.62,62.01,58.86,65.5,65.1,62.1,59.9
2024-01-19 03:00:00,1135.0,886.0,330,330,150.0,150,1250,960,350.0,198.0,155.0,150.0,1.22,0.78,-5.92,9.92,-0.47,1.84,58.86,88.7,70.36,9.01,59.85,89.5,70.67,9.01,61.5,60.0,63.0,60.4,68.5,62.0,66.1,74.0,28130.0,27692.0,27351.0,27290.0,27763.0,28894.0,31759.0,34636.0,59.32,61.0,64.79,75.39,59.85,62.1,64.5,73.0
2024-01-19 07:00:00,1250.0,924.0,330,330,150.0,150,990,826,350.0,198.0,170.0,150.0,0.55,1.35,-7.22,11.23,-0.96,3.96,58.86,88.7,70.36,9.01,59.85,89.5,70.67,9.01,89.0,95.0,96.0,96.0,95.6,94.4,84.2,75.2,37381.0,38963.0,40797.0,41300.0,42100.0,41991.0,41052.0,40300.0,88.7,87.83,81.85,70.36,89.0,89.5,83.0,72.65
2024-01-19 11:00:00,992.0,826.0,330,330,150.0,150,949,794,350.0,198.0,170.0,150.0,0.62,0.95,-6.7,10.11,-1.03,2.86,58.86,88.7,70.36,9.01,59.85,89.5,70.67,9.01,76.8,76.0,73.0,65.0,76.0,65.2,70.4,72.0,39777.0,39313.0,39201.0,39167.0,38822.0,38753.0,38600.0,38920.0,64.63,63.77,62.74,67.6,67.8,63.3,63.9,68.4
2024-01-19 15:00:00,958.0,786.0,330,330,150.0,150,944,817,350.0,198.0,170.0,150.0,0.52,1.49,-7.7,11.7,-0.72,3.72,58.86,88.7,70.36,9.01,59.85,89.5,70.67,9.01,70.0,87.0,75.0,90.0,79.0,84.05,83.65,75.2,39431.0,40773.0,42123.0,43794.0,44790.0,45100.0,44992.0,44560.0,69.2,82.23,84.05,77.03,69.4,80.9,83.4,78.7
2024-01-19 19:00:00,955.0,843.0,330,330,150.0,150,1039,860,350.0,198.0,168.0,150.0,0.56,1.22,-6.64,10.64,-1.33,2.88,58.86,88.7,70.36,9.01,59.85,89.5,70.67,9.01,78.0,66.0,76.0,76.5,91.65,71.9,69.0,63.8,44410.0,43405.0,41941.0,40700.0,38537.0,36415.0,34106.0,32336.0,72.76,69.21,69.13,62.16,73.5,70.0,69.63,62.38
2024-01-19 23:00:00,1056.0,857.0,330,330,150.0,150,1250,906,350.0,213.0,170.0,150.0,0.9,0.55,-6.14,10.14,-1.22,2.13,58.86,88.7,70.36,9.01,59.85,89.5,70.67,9.01,62.05,60.0,60.0,78.05,63.4,60.0,59.4,57.0,30386.0,29400.0,28300.0,29000.0,28645.0,27909.0,27687.0,27477.0,69.32,64.05,65.27,56.46,64.1,64.0,63.2,58.0
